song_id,mean_sim,rms_difference,spectral_bandwidth_difference,spectral_centroid_difference,spectral_contrast_difference,spectral_flatness_difference,spectral_rolloff_difference,zero_crossing_rate_difference,mfccs_offset_difference,mfcc1_difference,mfcc2_difference,mfcc3_difference,mfcc4_difference,mfcc5_difference,mfcc6_difference,mfcc7_difference,mfcc8_difference,mfcc9_difference,mfcc10_difference,mfcc11_difference,mfcc12_difference,mfccs_dist,tempo_difference,key_difference,treble_difference,tbb_difference,voice_type_difference,mean_valence_difference,mean_arousal_difference
2008_2,-0.48713907087006314,0.777201415729186,-0.4229823587016548,-1.2442479836405012,-0.15381177577989696,-0.054978586736257655,-0.5857089822381387,-0.5491399353341955,0.3662826403651451,-1.204676532283361,1.0854628548533147,-1.035882683641029,-0.5391929490228714,-1.1248167006314105,-1.0296870073034092,-0.42054724369882973,-0.48175193061068683,1.3332903318235099,0.12337802089553102,-0.07955394242358031,0.6422882282020304,-0.46883556590006153,0.3273207021112391,-1.2942335664563767,-0.1262337488534406,-0.03617196725301611,-0.7699607172920185,-1.2357773764856914,0.9377329863505627
2008_3,-1.4718214032923875,2.4314227444965306,1.3017786258565698,0.983376584266094,0.6020272150454928,1.2803376689152317,1.5219116940028605,0.8245611722223138,-0.6219131981813799,0.12834775130651752,-0.15773042860913375,-0.2182883546705954,-0.37997476178020934,-1.161472139418568,0.9893081818462341,0.026347468717496644,-1.215075175973321,2.3695767500296006,-1.0526985259667638,-0.5994704359742976,0.663952806669227,-0.1998149962028685,2.5009548045478223,-2.2389296003661405,-1.704155609521448,1.7724263953977892,1.429927046399463,-1.0643004047254179,-0.13663794395707396
2009_2,-1.1374009885074472,0.5127993572265284,1.99495998953751,1.2879610518288902,0.689648714174009,-0.3176144282566218,1.6174597468620044,0.25537582798151265,1.1204809407196439,0.8613118592849871,-0.3897216845354316,-1.0349188160842986,0.190634116443947,-0.1461987042682996,-0.7216379788733819,-0.19955207408936096,-0.87254601904007,-0.8527336187970264,-0.7525322746182725,-0.8666841271441053,0.4481214794306964,-0.14074550056942042,-0.041399124778238684,0.12281048440826932,-0.1262337488534406,-0.03617196725301611,-0.7699607172920185,1.2220592187448673,1.4335964926463949
2009_3,1.389331034312102,-0.17991525956049703,-0.7162674026328231,-0.1949635434124821,-0.8653495647762748,0.2503733354461094,-1.175015375082901,1.304552990256141,-0.33508660836081483,-0.09339623326336344,-0.04604121794927919,1.000576086512754,-0.11899253931853203,-0.2839234333974194,-0.6619265620098623,-0.4238841412675296,-0.9638312258541889,-1.0775095281840021,-0.5415387397110517,-0.4662599561389928,-1.1411219566975386,-0.4508895075864755,-0.6488888295873142,0.12281048440826932,-0.1262337488534406,-0.03617196725301611,-0.7699607172920185,2.0794440775462255,-1.1834609016927184
2010_1,-1.286032283967421,1.3464898709271507,-0.18919747647174529,-0.6831792176067742,2.607632416702377,0.597988527037026,-0.3325536135453289,-0.96432808028671,1.8978982468006786,-0.40299946079410937,-0.02390306879210927,0.9516456112902162,2.465903930633313,1.317704689256861,1.3161030740360717,1.2424716464098557,1.726114753809994,-1.1219215274809426,1.5978301167528084,-0.25128601832154196,0.3953625901599852,0.6735971142468588,2.430455384482152,0.12281048440826932,-0.1262337488534406,-0.03617196725301611,-0.7699607172920185,2.3080800398932517,3.5823383532616657
2010_2,1.0549106195271618,0.6227931123087571,0.14081600726476998,-0.0345642256199834,0.4026548286861771,-1.1484241134095652,-0.002424534417828204,-0.8356858988384073,0.3075818520797745,0.21185214716841932,-1.1079860074575703,0.18946672765533587,1.4921624201008339,0.6223974448883298,0.09890708329650419,1.4894328722152914,1.104875490985526,1.8934150500070104,0.6775053796563759,0.7718803328339472,1.1661340976001933,0.34295624356832916,-0.14044639231480835,-0.8218855495014946,-0.1262337488534406,-0.03617196725301611,-0.7699607172920185,-0.4355515082710894,0.2214856994788053
2010_3,-0.5800336305325469,-0.6188151732592345,-0.019895970026983324,-0.8828074593549354,0.5269141522773267,0.4308039332063305,-0.2586683408422008,-1.0577138337392002,-0.21192743885311968,-1.2892365257815916,1.0363297130599305,0.46369817852799183,-1.0300768667483888,-1.1351870615320117,-0.19839861798364916,-0.6445127269444051,0.4274740011333153,-0.47598856682254853,0.6443979915523023,2.019539411531197,-0.9933499873301368,-0.18216209474508072,-0.6488888295873142,-1.2942335664563767,-0.1262337488534406,-0.03617196725301611,-0.7699607172920185,0.07887940700972594,-0.13663794395707277
2011_1,-0.17129756801761967,-0.410533996785021,-0.1579276267025657,0.580950880674834,0.9794209808287088,-1.1386497821195205,-0.7766668535828692,2.078619069366106,-0.14345610496608113,1.7037555888718523,1.8171408899755637,0.4552516971391284,2.4399228612534376,0.8854957485143683,2.8673311121888285,-0.0026758053508133942,1.115229230277166,1.16102313023246,0.5777927486010572,2.4745448799028127,-0.7556324172551971,2.251418538744855,-0.6488888295873142,-2.2389296003661405,-1.704155609521448,1.7724263953977892,1.429927046399463,0.07887940700972594,0.3592255623387591
2011_2,-0.37566559927508303,1.2159175136947205,0.6824791044871,0.17949939175129948,0.9847324273264387,2.264166604261898,0.4803384172268028,-0.2698585747156728,-0.9969548489993454,-0.7308934065664218,-0.9369630221065733,0.6480392401261267,-0.13836294028177443,-0.41229437390425255,-0.39050951762408714,-1.2045763341838893,-0.2011516475993132,0.2738083359818617,-0.07987134355613723,1.434144390388047,1.2192376443527035,-0.7269863432027704,0.4372641477006639,0.12281048440826932,-0.1262337488534406,-0.03617196725301611,-0.7699607172920185,1.2792182093316238,1.1581167669264876
2011_3,1.872382744557016,-0.3522245586831296,-1.2926769256847859,-0.9168498593424644,-0.8832717623517523,-0.6207684383690946,-1.1478047088979164,-0.42817103724422695,-0.4385906549606997,-0.9243385440456201,-0.7226582324617343,-0.3420342558235117,-1.0496372707582131,-1.1094231754873705,-0.7542100078798829,-0.8121047796346788,-0.5209361111383431,-1.2786701977420871,-0.783324290616243,0.5640370761556156,-0.8592645981452518,-1.5590824367292986,-0.6488888295873142,0.12281048440826932,-0.1262337488534406,-0.03617196725301611,-0.7699607172920185,-0.4355515082710882,-0.6600494228248962
